subject_code_1,subject_code_2,distance
sub-c0048,sub-c0330,1.4429639267807193
sub-c0048,sub-s0075,1.4842702376920565
sub-c0048,sub-c0419,1.4117303743043614
sub-c0048,sub-c0488,1.4249401420493086
sub-c0048,sub-c0517,1.4328229977503053
sub-c0048,sub-c0516,1.4169421111566323
sub-c0048,sub-c0050,1.3752395728089208
sub-c0048,sub-c0546,1.4242519867930312
sub-c0048,sub-s0007,1.3897932968714173
sub-c0048,sub-c0291,1.3485807119574116
sub-c0048,sub-c0549,1.3837645785391308
sub-c0048,sub-c0062,1.45584990968804
sub-c0048,sub-c0070,1.4428449244610422
sub-c0048,sub-c0280,1.4710216779268346
sub-c0048,sub-c0270,1.4507669388518207
sub-c0048,sub-s0164,1.4640204483919885
sub-c0048,sub-s0152,1.4611542327092562
sub-c0048,sub-c0042,1.4900405090624498
sub-c0048,sub-c0210,1.4085263596511324
sub-c0037,sub-c0311,1.4168856171903415
sub-c0037,sub-c0170,1.367540483731255
sub-c0037,sub-s0151,1.411876065854998
sub-c0037,sub-s0027,1.3370069734189711
sub-c0037,sub-s0005,1.4617139673303483
sub-c0037,sub-s0014,1.5074609487396147
sub-c0037,sub-s0080,1.4083327355477195
sub-c0037,sub-c0047,1.3651160376617466
sub-c0037,sub-c0490,1.3643767673441412
sub-c0037,sub-c0059,1.4089493961669508
sub-c0037,sub-s0128,1.3908223394606876
sub-c0037,sub-c0487,1.3773242345662124
sub-c0037,sub-c0411,1.4656114657491335
sub-c0037,sub-c0254,1.3758763970641708
sub-c0037,sub-s0074,1.4017138986214963
sub-c0037,sub-s0116,1.3921787978116922
sub-c0037,sub-s0219,1.4377479453460853
sub-c0037,sub-c0071,1.3571644051209404
sub-c0037,sub-s0012,1.369743805271639
sub-c0037,sub-c0491,1.4108435806227255
sub-c0037,sub-s0045,1.374849738529194
sub-c0037,sub-c0013,1.458413351445695
sub-c0037,sub-c0518,1.4237990814404369
sub-c0037,sub-s0105,1.425059983279579
sub-c0037,sub-s0157,1.473200226101847
sub-c0037,sub-c0022,1.343712016587006
sub-c0037,sub-c0028,1.4203145885532704
sub-c0037,sub-s0078,1.4463979561061373
sub-c0037,sub-c0387,1.4061117896011213
sub-c0037,sub-s0057,1.461001284829496
sub-c0037,sub-c0064,1.4240218800526707
sub-c0037,sub-c0293,1.423127787971509
sub-c0037,sub-c0038,1.3598937601590344
sub-c0037,sub-c0547,1.4344887642657387
sub-c0037,sub-c0041,1.3124768651168672
sub-c0037,sub-s0226,1.4007109135258882
sub-c0037,sub-s0177,1.4172875134819705
sub-c0037,sub-c0085,1.369503424989061
sub-c0037,sub-c0091,1.4529807704395419
sub-c0037,sub-s0094,1.4402531518202901
sub-c0037,sub-c0053,1.3489676830205508
sub-c0037,sub-c0519,1.451730099891898
sub-c0037,sub-c0330,1.435622843308424
sub-c0037,sub-s0075,1.389960342278156
sub-c0037,sub-c0419,1.393490362668905
sub-c0037,sub-c0488,1.424478302389516
sub-c0037,sub-c0517,1.411036839099617
sub-c0037,sub-c0516,1.3693050650848015
sub-c0037,sub-c0050,1.45700303418464
sub-c0037,sub-c0546,1.3797664854877187
sub-c0037,sub-s0007,1.4746835645439145
sub-c0037,sub-c0291,1.4043187626504638
sub-c0037,sub-c0549,1.3661680529134086
sub-c0037,sub-c0062,1.375058343346043
sub-c0037,sub-c0070,1.3938598166162641
sub-c0037,sub-c0280,1.368414891991138
sub-c0037,sub-c0270,1.454958147276166
sub-c0037,sub-s0164,1.4144164188806654
sub-c0037,sub-s0152,1.39218220827422
sub-c0037,sub-c0042,1.360327173470969
sub-c0037,sub-c0210,1.3806870982300319
sub-c0311,sub-c0170,1.4191283528422753
sub-c0311,sub-s0151,1.4196620833086073
sub-c0311,sub-s0027,1.4017951314807695
sub-c0311,sub-s0005,1.4219659913079161
sub-c0311,sub-s0014,1.44444436380752
sub-c0311,sub-s0080,1.4201087549461633
sub-c0311,sub-c0047,1.4042858747957834
sub-c0311,sub-c0490,1.4089689112813257
sub-c0311,sub-c0059,1.4051879275150985
sub-c0311,sub-s0128,1.4344691037593094
sub-c0311,sub-c0487,1.419282519658295
sub-c0311,sub-c0411,1.441361672924372
sub-c0311,sub-c0254,1.4292489049982051
sub-c0311,sub-s0074,1.4425777366457782
sub-c0311,sub-s0116,1.4206375710383556
sub-c0311,sub-s0219,1.4126814754520622
sub-c0311,sub-c0071,1.4200147944286232
sub-c0311,sub-s0012,1.4225424865342273
sub-c0311,sub-c0491,1.389039678643463
sub-c0311,sub-s0045,1.3829902700714034
sub-c0311,sub-c0013,1.4082060531975007
sub-c0311,sub-c0518,1.409823568383008
sub-c0311,sub-s0105,1.428462300541822
sub-c0311,sub-s0157,1.4197025592961188
sub-c0311,sub-c0022,1.414814703264337
sub-c0311,sub-c0028,1.4110839951900902
sub-c0311,sub-s0078,1.4322768150788088
sub-c0311,sub-c0387,1.3913155235019212
sub-c0311,sub-s0057,1.4422646134144241
sub-c0311,sub-c0064,1.4285601963460903
sub-c0311,sub-c0293,1.4108197969604757
sub-c0311,sub-c0038,1.3739118847991256
sub-c0311,sub-c0547,1.4346868367553884
sub-c0311,sub-c0041,1.4162241980066204
sub-c0311,sub-s0226,1.4318820960457188
sub-c0311,sub-s0177,1.4222296456138157
sub-c0311,sub-c0085,1.390812234780418
sub-c0311,sub-c0091,1.4376461555228595
sub-c0311,sub-s0094,1.4218440621403676
sub-c0311,sub-c0053,1.3950698911548916
sub-c0311,sub-c0519,1.4271700648005234
sub-c0311,sub-c0330,1.3815490332199045
sub-c0311,sub-s0075,1.4000062361103325
sub-c0311,sub-c0419,1.386599727355339
sub-c0311,sub-c0488,1.442739112674366
sub-c0311,sub-c0517,1.4564432037795971
sub-c0311,sub-c0516,1.4155825420929076
sub-c0311,sub-c0050,1.438283614697258
sub-c0311,sub-c0546,1.3963903485818598
sub-c0311,sub-s0007,1.449181946794475
sub-c0311,sub-c0291,1.3901653122470763
sub-c0311,sub-c0549,1.4231697581991212
sub-c0311,sub-c0062,1.4279569125905571
sub-c0311,sub-c0070,1.417462505398135
sub-c0311,sub-c0280,1.4160604224902593
sub-c0311,sub-c0270,1.4258049302558917
sub-c0311,sub-s0164,1.4056789754800816
sub-c0311,sub-s0152,1.4128898327330626
sub-c0311,sub-c0042,1.4044778621094882
sub-c0311,sub-c0210,1.4058270089670504
sub-c0170,sub-s0151,1.400997017408726
sub-c0170,sub-s0027,1.394291843298585
sub-c0170,sub-s0005,1.4299290044747286
sub-c0170,sub-s0014,1.456201293129669
sub-c0170,sub-s0080,1.419278948911722
sub-c0170,sub-c0047,1.3905738468771436
sub-c0170,sub-c0490,1.3894960696579488
sub-c0170,sub-c0059,1.4145852342656333
sub-c0170,sub-s0128,1.4147975119986842
sub-c0170,sub-c0487,1.4166360763855863
sub-c0170,sub-c0411,1.4260592778916417
sub-c0170,sub-c0254,1.4031953584204966
sub-c0170,sub-s0074,1.4171719033218582
sub-c0170,sub-s0116,1.4278266242329445
sub-c0170,sub-s0219,1.3965157659439704
sub-c0170,sub-c0071,1.3957613787657326
sub-c0170,sub-s0012,1.4058492767106139
sub-c0170,sub-c0491,1.4382331974735765
sub-c0170,sub-s0045,1.3799587249779202
sub-c0170,sub-c0013,1.4547974909792292
sub-c0170,sub-c0518,1.4168682649127453
sub-c0170,sub-s0105,1.4149566675537022
sub-c0170,sub-s0157,1.4354961238703152
sub-c0170,sub-c0022,1.396459540072024
sub-c0170,sub-c0028,1.4208166295108147
sub-c0170,sub-s0078,1.433246026733795
sub-c0170,sub-c0387,1.404371580078217
sub-c0170,sub-s0057,1.4216817386824785
sub-c0170,sub-c0064,1.4282630094521813
sub-c0170,sub-c0293,1.4424326832385381
sub-c0170,sub-c0038,1.3835247759867568
sub-c0170,sub-c0547,1.4212228624615513
sub-c0170,sub-c0041,1.364218971095834
sub-c0170,sub-s0226,1.4268449406804646
sub-c0170,sub-s0177,1.3993172267478229
sub-c0170,sub-c0085,1.3937836542702076
sub-c0170,sub-c0091,1.4241271991121123
sub-c0170,sub-s0094,1.4252933146122222
sub-c0170,sub-c0053,1.3740389756705966
sub-c0170,sub-c0519,1.4124154483065765
sub-c0170,sub-c0330,1.4292446361696656
sub-c0170,sub-s0075,1.387254310559169
sub-c0170,sub-c0419,1.4126381457913977
sub-c0170,sub-c0488,1.436174076225697
sub-c0170,sub-c0517,1.3972038724479519
sub-c0170,sub-c0516,1.4044778385959034
sub-c0170,sub-c0050,1.4303622217406653
sub-c0170,sub-c0546,1.4217273153310823
sub-c0170,sub-s0007,1.4454167355726386
sub-c0170,sub-c0291,1.3854529522108183
sub-c0170,sub-c0549,1.4136995175761484
sub-c0170,sub-c0062,1.3880982240617787
sub-c0170,sub-c0070,1.41642235885094
sub-c0170,sub-c0280,1.405275395567856
sub-c0170,sub-c0270,1.4459836549426637
sub-c0170,sub-s0164,1.4253300805213254
sub-c0170,sub-s0152,1.3984334384752994
sub-c0170,sub-c0042,1.3936487871376828
sub-c0170,sub-c0210,1.4228685830888546
sub-s0151,sub-s0027,1.4349401155563923
sub-s0151,sub-s0005,1.3935312692966952
sub-s0151,sub-s0014,1.4066212367127047
sub-s0151,sub-s0080,1.4441831232853861
sub-s0151,sub-c0047,1.429410225066312
sub-s0151,sub-c0490,1.460292631125241
sub-s0151,sub-c0059,1.463164630157426
sub-s0151,sub-s0128,1.4487965824037001
sub-s0151,sub-c0487,1.4071696899707224
sub-s0151,sub-c0411,1.416933073995865
sub-s0151,sub-c0254,1.3718464557024348
sub-s0151,sub-s0074,1.403080246411648
sub-s0151,sub-s0116,1.3810012625855632
sub-s0151,sub-s0219,1.4340133304860785
sub-s0151,sub-c0071,1.4407378706751002
sub-s0151,sub-s0012,1.4552919160466253
sub-s0151,sub-c0491,1.4411477481637769
sub-s0151,sub-s0045,1.4580212182512637
sub-s0151,sub-c0013,1.3807893666713522
sub-s0151,sub-c0518,1.4405173994086011
sub-s0151,sub-s0105,1.447197004144047
sub-s0151,sub-s0157,1.398170573915705
sub-s0151,sub-c0022,1.4528101709435457
sub-s0151,sub-c0028,1.3751412135776657
sub-s0151,sub-s0078,1.3824708269021353
sub-s0151,sub-c0387,1.4116350311432946
sub-s0151,sub-s0057,1.3761135889866962
sub-s0151,sub-c0064,1.3621788725733242
sub-s0151,sub-c0293,1.3983206806973896
sub-s0151,sub-c0038,1.4214763260297567
sub-s0151,sub-c0547,1.3986712794171223
sub-s0151,sub-c0041,1.3808976125696228
sub-s0151,sub-s0226,1.4435468999450807
sub-s0151,sub-s0177,1.4032732650415378
sub-s0151,sub-c0085,1.4218450652957633
sub-s0151,sub-c0091,1.3524993840493487
sub-s0151,sub-s0094,1.3842365807385255
sub-s0151,sub-c0053,1.4361554024305243
sub-s0151,sub-c0519,1.3930527045937253
sub-s0151,sub-c0330,1.461299977960194
sub-s0151,sub-s0075,1.4586335443184608
sub-s0151,sub-c0419,1.4377987398564964
sub-s0151,sub-c0488,1.4371361819719812
sub-s0151,sub-c0517,1.4009716489150665
sub-s0151,sub-c0516,1.4519739900879691
sub-s0151,sub-c0050,1.3777002603184485
sub-s0151,sub-c0546,1.4271130350944594
sub-s0151,sub-s0007,1.3766379340716501
sub-s0151,sub-c0291,1.399570775280696
sub-s0151,sub-c0549,1.3829697243148986
sub-s0151,sub-c0062,1.4513112999628344
sub-s0151,sub-c0070,1.4142703116242772
sub-s0151,sub-c0280,1.46267845718944
sub-s0151,sub-c0270,1.4347738826841707
sub-s0151,sub-s0164,1.456051401578647
sub-s0151,sub-s0152,1.4508371697687972
sub-s0151,sub-c0042,1.450325409292942
sub-s0151,sub-c0210,1.4489170379149263
sub-s0027,sub-s0005,1.5719061733074344
sub-s0027,sub-s0014,1.5765986670314278
sub-s0027,sub-s0080,1.4033041859501987
sub-s0027,sub-c0047,1.2876684172723825
sub-s0027,sub-c0490,1.3424324492276167
sub-s0027,sub-c0059,1.3946505602085846
sub-s0027,sub-s0128,1.3583575028357306
sub-s0027,sub-c0487,1.3717824754989474
sub-s0027,sub-c0411,1.4526911774845759
sub-s0027,sub-c0254,1.4751638844646826
sub-s0027,sub-s0074,1.4852640056379636
sub-s0027,sub-s0116,1.4623578239432158
sub-s0027,sub-s0219,1.4012586636789557
sub-s0027,sub-c0071,1.3568022238875037
sub-s0027,sub-s0012,1.3011121153422887
sub-s0027,sub-c0491,1.3610411445824904
sub-s0027,sub-s0045,1.2982367863521012
sub-s0027,sub-c0013,1.546253607427376
sub-s0027,sub-c0518,1.408714738359108
sub-s0027,sub-s0105,1.3899038267752204
sub-s0027,sub-s0157,1.503161596676454
sub-s0027,sub-c0022,1.2837105268601527
sub-s0027,sub-c0028,1.4542399013025935
sub-s0027,sub-s0078,1.5213611067453874
sub-s0027,sub-c0387,1.3482809639856046
sub-s0027,sub-s0057,1.500021004769301
sub-s0027,sub-c0064,1.481581621298232
sub-s0027,sub-c0293,1.4543764887113757
sub-s0027,sub-c0038,1.3407359908831984
sub-s0027,sub-c0547,1.4707986264150505
sub-s0027,sub-c0041,1.3768398131125148
sub-s0027,sub-s0226,1.414559201232978
sub-s0027,sub-s0177,1.4416986744165665
sub-s0027,sub-c0085,1.3224302092810623
sub-s0027,sub-c0091,1.5249764891360125
sub-s0027,sub-s0094,1.5179311526356636
sub-s0027,sub-c0053,1.2809183086955158
sub-s0027,sub-c0519,1.486633027512204
sub-s0027,sub-c0330,1.3376409313996396
sub-s0027,sub-s0075,1.3077124830516105
sub-s0027,sub-c0419,1.4124723253811278
sub-s0027,sub-c0488,1.4443287952204398
sub-s0027,sub-c0517,1.4788021195789978
sub-s0027,sub-c0516,1.373014260478053
sub-s0027,sub-c0050,1.537852044029846
sub-s0027,sub-c0546,1.3833309502211826
sub-s0027,sub-s0007,1.5139463697004536
sub-s0027,sub-c0291,1.4282040969595582
sub-s0027,sub-c0549,1.4806804302005208
sub-s0027,sub-c0062,1.3063586082468575
sub-s0027,sub-c0070,1.3813468113740397
sub-s0027,sub-c0280,1.2991465406989695
sub-s0027,sub-c0270,1.3729952590893686
sub-s0027,sub-s0164,1.3597284668686478
sub-s0027,sub-s0152,1.3297717599902028
sub-s0027,sub-c0042,1.3268912907842367
sub-s0027,sub-c0210,1.349629719825873
sub-s0005,sub-s0014,1.1947384651350428
sub-s0005,sub-s0080,1.4369840190829088
sub-s0005,sub-c0047,1.6175562561567696
sub-s0005,sub-c0490,1.5154135085228186
sub-s0005,sub-c0059,1.4643081975573018
sub-s0005,sub-s0128,1.4996244338417026
sub-s0005,sub-c0487,1.4564499182048063
sub-s0005,sub-c0411,1.4095685096040225
sub-s0005,sub-c0254,1.287704000897745
sub-s0005,sub-s0074,1.2845264356133301
sub-s0005,sub-s0116,1.337789266456542
sub-s0005,sub-s0219,1.4875874779866647
sub-s0005,sub-c0071,1.4692564607348397
sub-s0005,sub-s0012,1.5895989825828636
sub-s0005,sub-c0491,1.4669622563787608
sub-s0005,sub-s0045,1.5831078021730802
sub-s0005,sub-c0013,1.1397457769631967
sub-s0005,sub-c0518,1.4460195847747117
sub-s0005,sub-s0105,1.4509623609310556
sub-s0005,sub-s0157,1.3166317538801933
sub-s0005,sub-c0022,1.5963046131156535
sub-s0005,sub-c0028,1.3231929232249446
sub-s0005,sub-s0078,1.2461305415322945
sub-s0005,sub-c0387,1.4736057242158793
sub-s0005,sub-s0057,1.2933563914092903
sub-s0005,sub-c0064,1.2878096149970797
sub-s0005,sub-c0293,1.3520525540348667
sub-s0005,sub-c0038,1.5109834212998667
sub-s0005,sub-c0547,1.3543035739928777
sub-s0005,sub-c0041,1.426418990097715
sub-s0005,sub-s0226,1.45044510427551
sub-s0005,sub-s0177,1.3678987851819338
sub-s0005,sub-c0085,1.5181426700515805
sub-s0005,sub-c0091,1.2617095137942544
sub-s0005,sub-s0094,1.2466109352261592
sub-s0005,sub-c0053,1.58283559285564
sub-s0005,sub-c0519,1.3349945961070024
sub-s0005,sub-c0330,1.5153010067856638
sub-s0005,sub-s0075,1.5823964828721147
sub-s0005,sub-c0419,1.448946787444159
sub-s0005,sub-c0488,1.372462277073068
sub-s0005,sub-c0517,1.3413199015183874
sub-s0005,sub-c0516,1.4407053816310356
sub-s0005,sub-c0050,1.2147482368723412
sub-s0005,sub-c0546,1.4652135859234843
sub-s0005,sub-s0007,1.233430042421206
sub-s0005,sub-c0291,1.3491570128024515
sub-s0005,sub-c0549,1.3030969643215522
sub-s0005,sub-c0062,1.5578047645053767
sub-s0005,sub-c0070,1.468097726409475
sub-s0005,sub-c0280,1.5526403599378245
sub-s0005,sub-c0270,1.5092960571467107
sub-s0005,sub-s0164,1.4700507559620737
sub-s0005,sub-s0152,1.5206590009562788
sub-s0005,sub-c0042,1.5188761854413297
sub-s0005,sub-c0210,1.4917996176370665
sub-s0014,sub-s0080,1.408689451479521
sub-s0014,sub-c0047,1.5592229957264574
sub-s0014,sub-c0490,1.4609640586271264
sub-s0014,sub-c0059,1.4404150247851573
sub-s0014,sub-s0128,1.4579970426146365
sub-s0014,sub-c0487,1.4841887832690355
sub-s0014,sub-c0411,1.3430653682157023
sub-s0014,sub-c0254,1.3622591377921744
sub-s0014,sub-s0074,1.3287485520059024
sub-s0014,sub-s0116,1.3501140477151337
sub-s0014,sub-s0219,1.4313616690418194
sub-s0014,sub-c0071,1.4776528326124772
sub-s0014,sub-s0012,1.5418968185549573
sub-s0014,sub-c0491,1.4555275700432044
sub-s0014,sub-s0045,1.5420712041929165
sub-s0014,sub-c0013,1.2100245604271371
sub-s0014,sub-c0518,1.4027348361961238
sub-s0014,sub-s0105,1.4084022703922505
sub-s0014,sub-s0157,1.3114118364145675
sub-s0014,sub-c0022,1.5538584550025336
sub-s0014,sub-c0028,1.3897741074700136
sub-s0014,sub-s0078,1.2932930719300788
sub-s0014,sub-c0387,1.5119799571827721
sub-s0014,sub-s0057,1.3045184070743125
sub-s0014,sub-c0064,1.3201665197867505
sub-s0014,sub-c0293,1.3882613652027902
sub-s0014,sub-c0038,1.5292753991056929
sub-s0014,sub-c0547,1.3464169093800102
sub-s0014,sub-c0041,1.493515930410453
sub-s0014,sub-s0226,1.4021345891814614
sub-s0014,sub-s0177,1.383900795394431
sub-s0014,sub-c0085,1.522117529510858
sub-s0014,sub-c0091,1.2949902587356286
sub-s0014,sub-s0094,1.2829395091810045
sub-s0014,sub-c0053,1.5763982816702282
sub-s0014,sub-c0519,1.3364914236703394
sub-s0014,sub-c0330,1.4683916066857567
sub-s0014,sub-s0075,1.5387674806178653
sub-s0014,sub-c0419,1.4620787394399435
sub-s0014,sub-c0488,1.3693413700783186
sub-s0014,sub-c0517,1.3343742029083596
sub-s0014,sub-c0516,1.4416767736138627
sub-s0014,sub-c0050,1.2422093077314498
sub-s0014,sub-c0546,1.441643733314117
sub-s0014,sub-s0007,1.2393542537613953
sub-s0014,sub-c0291,1.4232604401565991
sub-s0014,sub-c0549,1.387017297526106
sub-s0014,sub-c0062,1.5111225100501795
sub-s0014,sub-c0070,1.469254508761955
sub-s0014,sub-c0280,1.5020560994116725
sub-s0014,sub-c0270,1.4346187419772565
sub-s0014,sub-s0164,1.439758750743357
sub-s0014,sub-s0152,1.4893862324820952
sub-s0014,sub-c0042,1.507312733261399
sub-s0014,sub-c0210,1.4855330097583443
sub-s0080,sub-c0047,1.4000869457432068
sub-s0080,sub-c0490,1.383044956950929
sub-s0080,sub-c0059,1.384589541764272
sub-s0080,sub-s0128,1.393411468128339
sub-s0080,sub-c0487,1.3975890766180072
sub-s0080,sub-c0411,1.3830854639407717
sub-s0080,sub-c0254,1.4623359699289955
sub-s0080,sub-s0074,1.4318141009682772
sub-s0080,sub-s0116,1.441157273987463
sub-s0080,sub-s0219,1.381072636097551
sub-s0080,sub-c0071,1.375917620559685
sub-s0080,sub-s0012,1.3635336558150601
sub-s0080,sub-c0491,1.4384269028686079
sub-s0080,sub-s0045,1.395544418506249
sub-s0080,sub-c0013,1.4432224986925346
sub-s0080,sub-c0518,1.3823618218385698
sub-s0080,sub-s0105,1.3712792726023515
sub-s0080,sub-s0157,1.4096440090743902
sub-s0080,sub-c0022,1.3839201229416047
sub-s0080,sub-c0028,1.4548141792255718
sub-s0080,sub-s0078,1.4088257159662876
sub-s0080,sub-c0387,1.4510622941241118
sub-s0080,sub-s0057,1.384010372275816
sub-s0080,sub-c0064,1.4287505418264148
sub-s0080,sub-c0293,1.420602298692036
sub-s0080,sub-c0038,1.4229994685827736
sub-s0080,sub-c0547,1.409878711264505
sub-s0080,sub-c0041,1.442897145289331
sub-s0080,sub-s0226,1.3700243817046487
sub-s0080,sub-s0177,1.424728663959351
sub-s0080,sub-c0085,1.445131249687358
sub-s0080,sub-c0091,1.443421820438063
sub-s0080,sub-s0094,1.4347384939180305
sub-s0080,sub-c0053,1.4129497395365263
sub-s0080,sub-c0519,1.4225151864557728
sub-s0080,sub-c0330,1.4078066013093211
sub-s0080,sub-s0075,1.368765603855176
sub-s0080,sub-c0419,1.407191872171509
sub-s0080,sub-c0488,1.3928077915563533
sub-s0080,sub-c0517,1.3715465455339644
sub-s0080,sub-c0516,1.4050259493271562
sub-s0080,sub-c0050,1.4162289029008583
sub-s0080,sub-c0546,1.4238858785291115
sub-s0080,sub-s0007,1.4053752498536998
sub-s0080,sub-c0291,1.465612319736134
sub-s0080,sub-c0549,1.4314160571186025
sub-s0080,sub-c0062,1.3729468651828114
sub-s0080,sub-c0070,1.405880795969868
sub-s0080,sub-c0280,1.3635669324243982
sub-s0080,sub-c0270,1.3664187184464796
sub-s0080,sub-s0164,1.3748943701689158
sub-s0080,sub-s0152,1.3608257641017203
sub-s0080,sub-c0042,1.392021075699211
sub-s0080,sub-c0210,1.422146891504682
sub-c0047,sub-c0490,1.3139169979397258
sub-c0047,sub-c0059,1.3538689653811824
sub-c0047,sub-s0128,1.3426713861455335
sub-c0047,sub-c0487,1.3806672314906279
sub-c0047,sub-c0411,1.421233480964752
sub-c0047,sub-c0254,1.5142978867941006
sub-c0047,sub-s0074,1.5268126201226595
sub-c0047,sub-s0116,1.464753448094511
sub-c0047,sub-s0219,1.3382369152946698
sub-c0047,sub-c0071,1.347853207631195
sub-c0047,sub-s0012,1.2599559339646398
sub-c0047,sub-c0491,1.3730560840326396
sub-c0047,sub-s0045,1.2378194559333666
sub-c0047,sub-c0013,1.5838510543261435
sub-c0047,sub-c0518,1.3927426069708062
sub-c0047,sub-s0105,1.367986798827848
sub-c0047,sub-s0157,1.463223177685841
sub-c0047,sub-c0022,1.2645595552446223
sub-c0047,sub-c0028,1.4696155595128706
sub-c0047,sub-s0078,1.534823025811496
sub-c0047,sub-c0387,1.33414814204921
sub-c0047,sub-s0057,1.4866835388474486
sub-c0047,sub-c0064,1.5361432784700477
sub-c0047,sub-c0293,1.4535200797938748
sub-c0047,sub-c0038,1.3233216139886708
sub-c0047,sub-c0547,1.4418164529226125
sub-c0047,sub-c0041,1.4008627046333517
sub-c0047,sub-s0226,1.3653491327918328
sub-c0047,sub-s0177,1.445105484662953
sub-c0047,sub-c0085,1.3177620254364537
sub-c0047,sub-c0091,1.5026747638124898
sub-c0047,sub-s0094,1.5259116461075692
sub-c0047,sub-c0053,1.2655600795636115
sub-c0047,sub-c0519,1.453955754636777
sub-c0047,sub-c0330,1.3352235807623074
sub-c0047,sub-s0075,1.256071090845584
sub-c0047,sub-c0419,1.3845733373765183
sub-c0047,sub-c0488,1.474128990620985
sub-c0047,sub-c0517,1.4618125260428452
sub-c0047,sub-c0516,1.4091297941353962
sub-c0047,sub-c0050,1.5568623686540377
sub-c0047,sub-c0546,1.3740613115646683
sub-c0047,sub-s0007,1.5524032494578135
sub-c0047,sub-c0291,1.4663896193303907
sub-c0047,sub-c0549,1.4961124722015726
sub-c0047,sub-c0062,1.2980290319223458
sub-c0047,sub-c0070,1.355884743115693
sub-c0047,sub-c0280,1.3157923331747963
sub-c0047,sub-c0270,1.296430811351277
sub-c0047,sub-s0164,1.3674761937484383
sub-c0047,sub-s0152,1.3271238304511992
sub-c0047,sub-c0042,1.2981404410188717
sub-c0047,sub-c0210,1.3776383284165263
sub-c0490,sub-c0059,1.342936689159977
sub-c0490,sub-s0128,1.334590068200526
sub-c0490,sub-c0487,1.3966339339935463
sub-c0490,sub-c0411,1.4101050216481767
sub-c0490,sub-c0254,1.4901765663697364
sub-c0490,sub-s0074,1.4630452150876132
sub-c0490,sub-s0116,1.4307993646251038
sub-c0490,sub-s0219,1.3480477519705563
sub-c0490,sub-c0071,1.3375934698149474
sub-c0490,sub-s0012,1.3082641559489259
sub-c0490,sub-c0491,1.3884973950720119
sub-c0490,sub-s0045,1.3080673361221864
sub-c0490,sub-c0013,1.52572643684935
sub-c0490,sub-c0518,1.3930485905594692
sub-c0490,sub-s0105,1.3384875823472628
sub-c0490,sub-s0157,1.4617792743555844
sub-c0490,sub-c0022,1.2836181755672407
sub-c0490,sub-c0028,1.4854168475114016
sub-c0490,sub-s0078,1.5102447124427898
sub-c0490,sub-c0387,1.4063913598804723
sub-c0490,sub-s0057,1.4664327643824715
sub-c0490,sub-c0064,1.4881266103170663
sub-c0490,sub-c0293,1.4563676070271068
sub-c0490,sub-c0038,1.3774822329683547
sub-c0490,sub-c0547,1.4501825667112231
sub-c0490,sub-c0041,1.4076074551190234
sub-c0490,sub-s0226,1.3563334673335987
sub-c0490,sub-s0177,1.4448442998685562
sub-c0490,sub-c0085,1.3882875034539262
sub-c0490,sub-c0091,1.499360196330998
sub-c0490,sub-s0094,1.4941970473480117
sub-c0490,sub-c0053,1.3275650409739597
sub-c0490,sub-c0519,1.4535061904740685
sub-c0490,sub-c0330,1.343546711711354
sub-c0490,sub-s0075,1.3121504127147434
sub-c0490,sub-c0419,1.3925716074983423
sub-c0490,sub-c0488,1.4123027371552996
sub-c0490,sub-c0517,1.414967186117582
sub-c0490,sub-c0516,1.3575106952043603
sub-c0490,sub-c0050,1.5100117768313286
sub-c0490,sub-c0546,1.37016636591979
sub-c0490,sub-s0007,1.477564528500693
sub-c0490,sub-c0291,1.4698948929157674
sub-c0490,sub-c0549,1.4733309039332183
sub-c0490,sub-c0062,1.3394790469691369
sub-c0490,sub-c0070,1.388692491880141
sub-c0490,sub-c0280,1.2933012104621384
sub-c0490,sub-c0270,1.3649271752316319
sub-c0490,sub-s0164,1.3264549792914233
sub-c0490,sub-s0152,1.3359327604681928
sub-c0490,sub-c0042,1.3000454984608851
sub-c0490,sub-c0210,1.3750240451401723
sub-c0059,sub-s0128,1.3726903863376532
sub-c0059,sub-c0487,1.411977049235882
sub-c0059,sub-c0411,1.3738851061419692
sub-c0059,sub-c0254,1.4992673841625321
sub-c0059,sub-s0074,1.4632323608811164
sub-c0059,sub-s0116,1.4288229676654094
sub-c0059,sub-s0219,1.3480000041933937
sub-c0059,sub-c0071,1.3627815483607926
sub-c0059,sub-s0012,1.339196932274349
sub-c0059,sub-c0491,1.3943453569457775
sub-c0059,sub-s0045,1.3345271978708593
sub-c0059,sub-c0013,1.4812925821067238
sub-c0059,sub-c0518,1.372230904659721
sub-c0059,sub-s0105,1.3664395202544437
sub-c0059,sub-s0157,1.4262825069376373
sub-c0059,sub-c0022,1.3592449805780984
sub-c0059,sub-c0028,1.455878854892088
sub-c0059,sub-s0078,1.4394814055603167
sub-c0059,sub-c0387,1.4180381179615296
sub-c0059,sub-s0057,1.425200111160783
sub-c0059,sub-c0064,1.4733018673434055
sub-c0059,sub-c0293,1.4341196056902403
sub-c0059,sub-c0038,1.3991448880935737
sub-c0059,sub-c0547,1.4127083818596018
sub-c0059,sub-c0041,1.4236661536455009
sub-c0059,sub-s0226,1.3539558465690942
sub-c0059,sub-s0177,1.4096246985075753
sub-c0059,sub-c0085,1.4096655647354812
sub-c0059,sub-c0091,1.460092129299385
